28,079,004,01,38,02,2011,07,01,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00007,N,00007,V,00007,V,00006,V,00007,V,00007,V,00008,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V
28,079,004,01,38,02,2011,07,02,00008,V,00009,V,00008,V,00008,V,00007,V,00009,V,00008,V,00008,V,00007,V,00007,V,00006,V,00006,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00009,V,00010,V
28,079,004,01,38,02,2011,07,03,00009,V,00008,V,00009,V,00008,V,00008,V,00007,V,00007,V,00006,V,00007,V,00006,V,00006,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V
28,079,004,01,38,02,2011,07,04,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00008,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00006,V,00006,V,00006,V,00007,V
28,079,004,01,38,02,2011,07,05,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00007,V,00008,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V
28,079,004,01,38,02,2011,07,06,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,N,00006,M,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V
28,079,004,01,38,02,2011,07,07,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V
28,079,004,01,38,02,2011,07,08,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00005,V,00005,V,00005,V
28,079,004,01,38,02,2011,07,09,00006,V,00006,V,00005,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V
28,079,004,01,38,02,2011,07,10,00005,V,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00006,V
28,079,004,01,38,02,2011,07,11,00008,V,00010,V,00009,V,00007,V,00006,V,00006,V,00006,V,00007,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V
28,079,004,01,38,02,2011,07,12,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00009,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00005,V,00005,V
28,079,004,01,38,02,2011,07,13,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00006,V,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V
28,079,004,01,38,02,2011,07,14,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00005,V,00005,V,00005,V,00006,V,00006,V,00005,V,00006,V
28,079,004,01,38,02,2011,07,15,00008,V,00008,V,00006,V,00006,V,00005,V,00005,V,00005,V,00006,V,00006,V,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00006,V,00005,V,00006,V,00005,V,00005,V,00005,V,00006,V,00007,V,00007,V
