PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;1;28079004_1_38;2003;03;01;00025;V;00020;V;00015;V;00013;V;00014;V;00014;V;00015;V;00015;V;00015;V;00018;V;00018;V;00016;V;00018;V;00020;V;00019;V;00016;V;00014;V;00011;V;00011;V;00011;V;00009;V;00009;V;00008;V;00008;V
28;079;4;1;28079004_1_38;2003;03;02;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00008;V;00011;V;00013;V;00015;V;00014;V;00014;V;00014;V;00013;V;00012;V;00011;V;00010;V;00009;V;00009;V;00009;V;00008;V
28;079;4;1;28079004_1_38;2003;03;03;00007;V;00006;V;00006;V;00006;V;00005;V;00005;V;00006;V;00006;V;00009;V;00010;V;00015;V;00030;V;00027;V;00023;V;00030;V;00017;V;00020;V;00017;V;00018;V;00029;V;00022;V;00020;V;00018;V;00023;V
28;079;4;1;28079004_1_38;2003;03;04;00024;V;00017;V;00010;V;00008;V;00007;V;00007;V;00008;V;00012;V;00019;V;00029;V;00061;V;00047;V;00033;V;00026;V;00023;V;00020;V;00019;V;00017;V;00017;V;00020;V;00023;V;00032;V;00028;V;00016;V
28;079;4;1;28079004_1_38;2003;03;05;00012;V;00012;V;00011;V;00010;V;00008;V;00008;V;00011;V;00017;V;00019;V;00023;V;00039;V;00025;V;00023;V;00020;V;00016;V;00013;V;00012;V;00015;V;00015;V;00013;V;00014;V;00019;V;00016;V;00014;V
28;079;4;1;28079004_1_38;2003;03;06;00012;V;00009;V;00008;V;00008;V;00007;V;00006;V;00009;V;00018;V;00022;V;00023;V;00021;V;00018;V;00018;V;00013;V;00012;V;00013;V;00012;V;00011;V;00014;V;00016;V;00035;V;00030;V;00025;V;00017;V
28;079;4;1;28079004_1_38;2003;03;07;00012;V;00011;V;00010;V;00009;V;00007;V;00007;V;00010;V;00015;V;00017;V;00025;V;00060;V;00046;V;00024;V;00017;V;00014;V;00018;V;00021;V;00020;V;00024;V;00027;V;00026;V;00023;V;00020;V;00017;V
28;079;4;1;28079004_1_38;2003;03;08;00012;V;00011;V;00010;V;00010;V;00010;V;00010;V;00010;V;00010;V;00014;V;00017;V;00022;V;00024;V;00023;V;00023;V;00023;V;00025;V;00026;V;00014;V;00013;V;00014;V;00024;V;00032;V;00019;V;00011;V
28;079;4;1;28079004_1_38;2003;03;09;00011;V;00011;V;00017;V;00016;V;00011;V;00007;V;00008;V;00009;V;00010;V;00016;V;00027;V;00037;V;00021;V;00014;V;00011;V;00010;V;00010;V;00011;V;00012;V;00024;V;00026;V;00031;V;00027;V;00021;V
28;079;4;1;28079004_1_38;2003;03;10;00014;V;00012;V;00011;V;00008;V;00007;V;00006;V;00008;V;00013;V;00020;V;00034;V;00034;V;00025;V;00023;V;00020;V;00013;V;00010;V;00008;V;00009;V;00009;V;00031;V;00041;V;00032;V;00021;V;00023;V
28;079;4;1;28079004_1_38;2003;03;11;00024;V;00018;V;00011;V;00010;V;00009;V;00008;V;00010;V;00020;V;00024;V;00037;V;00050;V;00019;V;00018;V;00013;V;00012;V;00010;V;00009;V;00010;V;00014;V;00034;V;00054;V;00027;V;00023;V;00026;V
28;079;4;1;28079004_1_38;2003;03;12;00023;V;00015;V;00010;V;00010;V;00008;V;00009;V;00013;V;00016;V;00024;V;00044;V;00068;V;00059;V;00046;V;00028;V;00014;V;00013;V;00011;V;00011;V;00014;V;00028;V;00041;V;00049;V;00037;V;00027;V
28;079;4;1;28079004_1_38;2003;03;13;00020;V;00017;V;00014;V;00012;V;00010;V;00011;V;00015;V;00021;V;00033;V;00047;V;00036;V;00020;V;00017;V;00012;V;00009;V;00010;V;00010;V;00012;V;00014;V;00021;V;00024;V;00021;V;00018;V;00015;V
28;079;4;1;28079004_1_38;2003;03;14;00014;V;00020;V;00016;V;00016;V;00015;V;00012;V;00012;V;00015;V;00022;V;00042;V;00038;V;00023;V;00021;V;00018;V;00013;V;00011;V;00009;V;00010;V;00010;V;00013;V;00015;V;00019;V;00014;V;00019;V
28;079;4;1;28079004_1_38;2003;03;15;00014;V;00013;V;00015;V;00013;V;00013;V;00011;V;00009;V;00011;V;00016;V;00027;V;00028;V;00021;V;00017;V;00015;V;00012;V;00009;V;00009;V;00010;V;00013;V;00023;V;00019;V;00025;V;00012;V;00009;V
28;079;4;1;28079004_1_38;2003;03;16;00008;V;00008;V;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00007;V;00008;V;00009;V;00008;V;00009;V;00010;V;00009;V;00009;V;00010;V;00009;V;00009;V;00009;V;00009;V;00009;V;00007;V;00007;V
28;079;4;1;28079004_1_38;2003;03;17;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00006;V;00011;V;00014;V;00016;V;00016;V;00016;V;00014;V;00014;V;00013;V;00012;V;00012;V;00013;V;00013;V;00014;V;00014;V;00011;V;00010;V;00008;V
28;079;4;1;28079004_1_38;2003;03;18;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00007;V;00015;V;00016;V;00022;V;00024;V;00019;V;00015;V;00014;V;00014;V;00013;V;00013;V;00012;V;00011;V;00011;V;00011;V;00012;V;00010;V;00009;V
28;079;4;1;28079004_1_38;2003;03;19;00009;V;00011;V;00011;V;00008;V;00009;V;00009;V;00009;V;00012;V;00014;V;00014;V;00014;V;00014;V;00014;V;00011;V;00009;V;00008;V;00007;V;00008;V;00011;V;00015;V;00024;V;00037;V;00017;V;00020;V
28;079;4;1;28079004_1_38;2003;03;20;00015;V;00018;V;00015;V;00008;V;00008;V;00008;V;00009;V;00016;V;00024;V;00032;V;00020;V;00017;V;00012;V;00010;V;00010;V;00010;V;00011;V;00011;V;00015;V;00023;V;00029;V;00023;V;00018;V;00012;V
28;079;4;1;28079004_1_38;2003;03;21;00009;V;00009;V;00009;V;00008;V;00008;V;00008;V;00010;V;00022;V;00024;V;00024;V;00025;V;00020;V;00017;V;00012;V;00012;V;00009;V;00010;V;00010;V;00011;V;00016;V;00020;V;00019;V;00015;V;00015;V
28;079;4;1;28079004_1_38;2003;03;22;00013;V;00014;V;00016;V;00013;V;00011;V;00009;V;00010;V;00013;V;00015;V;00022;V;00018;V;00016;V;00014;V;00013;V;00013;V;00013;V;00012;V;00017;V;00018;V;00012;V;00012;V;00011;V;00009;V;00008;V
28;079;4;1;28079004_1_38;2003;03;23;00008;V;00008;V;00007;V;00007;V;00006;V;00007;V;00007;V;00006;V;00008;V;00008;V;00008;V;00010;V;00011;V;00012;V;00009;V;00010;V;00009;V;00010;V;00012;V;00022;V;00022;V;00012;V;00011;V;00009;V
28;079;4;1;28079004_1_38;2003;03;24;00007;V;00007;V;00006;V;00006;V;00006;V;00006;V;00007;V;00011;V;00015;V;00016;V;00015;V;00014;V;00010;V;00011;V;00010;V;00010;V;00010;V;00010;V;00011;V;00013;V;00014;V;00016;V;00010;V;00009;V
28;079;4;1;28079004_1_38;2003;03;25;00008;V;00007;V;00006;V;00006;V;00006;V;00007;V;00009;V;00017;V;00019;V;00021;V;00019;V;00015;V;00014;V;00013;V;00012;V;00010;V;00011;V;00012;V;00024;V;00023;V;00031;V;00032;V;00024;V;00015;V
28;079;4;1;28079004_1_38;2003;03;26;00012;V;00011;V;00011;V;00012;V;00008;V;00009;V;00009;V;00011;V;00018;V;00016;V;00019;V;00019;V;00015;V;00013;V;00013;V;00012;V;00011;V;00009;V;00008;V;00008;V;00010;V;00012;V;00010;V;00009;V
28;079;4;1;28079004_1_38;2003;03;27;00008;V;00007;V;00006;V;00006;V;00005;V;00005;V;00006;V;00006;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00008;V;00008;V;00008;V;00007;V;00009;V;00009;V;00008;V;00006;V
28;079;4;1;28079004_1_38;2003;03;28;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00007;V;00011;V;00012;V;00012;V;00010;V;00011;V;00009;V;00010;V;00009;V;00009;V;00008;V;00010;V;00013;V;00010;V;00009;V
28;079;4;1;28079004_1_38;2003;03;29;00008;V;00008;V;00007;V;00008;V;00010;V;00011;V;00010;V;00011;V;00013;V;00029;V;00027;V;00020;V;00013;V;00010;V;00010;V;00009;V;00009;V;00010;V;00010;V;00012;V;00011;V;00011;V;00009;V;00008;V
28;079;4;1;28079004_1_38;2003;03;30;00006;V;00006;V;00000;N;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00007;V;00007;V;00006;V;00007;V;00007;V;00007;V;00006;V;00007;V;00006;V
28;079;4;1;28079004_1_38;2003;03;31;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00008;V;00012;V;00017;V;00017;V;00016;V;00014;V;00014;V;00013;V;00012;V;00012;V;00011;V;00011;V;00012;V;00016;V;00021;V;00015;V
28;079;4;6;28079004_6_48;2003;03;01;002.5;V;002.1;V;001.5;V;001.2;V;001.4;V;001.3;V;001.6;V;001.5;V;001.1;V;000.9;V;000.8;V;000.6;V;000.5;V;000.4;V;000.5;V;000.3;V;000.4;V;000.3;V;000.4;V;000.6;V;000.4;V;000.4;V;000.4;V;000.4;V
28;079;4;6;28079004_6_48;2003;03;02;000.4;V;000.4;V;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.5;V;000.4;V;000.5;V;000.3;V
28;079;4;6;28079004_6_48;2003;03;03;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.3;V;000.5;V;000.4;V;000.3;V;000.6;V;000.6;V;000.4;V;000.7;V;000.2;V;000.4;V;000.3;V;000.7;V;001.3;V;000.7;V;000.9;V;000.7;V;001.7;V
28;079;4;6;28079004_6_48;2003;03;04;002.4;V;001.3;V;000.6;V;000.4;V;000.3;V;000.3;V;000.4;V;000.8;V;001.9;V;002.0;V;002.5;V;001.2;V;000.7;V;000.5;V;000.6;V;000.5;V;000.6;V;000.5;V;000.7;V;001.1;V;001.6;V;003.8;V;003.4;V;001.3;V
28;079;4;6;28079004_6_48;2003;03;05;001.1;V;001.1;V;000.9;V;000.7;V;000.5;V;000.5;V;000.8;V;001.8;V;002.2;V;002.0;V;001.6;V;000.6;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.4;V;000.6;V;000.5;V;000.5;V;000.6;V;000.5;V;000.5;V
28;079;4;6;28079004_6_48;2003;03;06;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;001.5;V;001.8;V;001.1;V;000.7;V;000.5;V;000.5;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V;000.4;V;000.7;V;001.1;V;002.6;V;002.3;V;001.4;V
28;079;4;6;28079004_6_48;2003;03;07;000.9;V;000.8;V;000.8;V;000.6;V;000.4;V;000.4;V;000.8;V;001.2;V;001.3;V;001.6;V;002.5;V;001.6;V;000.7;V;000.5;V;000.5;V;000.6;V;000.7;V;000.7;V;000.8;V;001.2;V;000.8;V;000.7;V;000.6;V;000.6;V
28;079;4;6;28079004_6_48;2003;03;08;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.6;V;000.6;V;000.6;V;000.6;V;000.5;V;000.5;V;001.0;V;001.7;V;003.0;V;001.7;V;000.9;V
